room_type,person_capacity,bedrooms,lng,lat,City,realSum,metro_dist,attr_index_norm,rest_index_norm,host_is_superhost,biz,cleanliness_rating,guest_satisfaction_overall,dist,Crime Index,Safety Index,geo_id,lng_lat_count,dup_rank_within_pair
Private room,2.0,1,12.475,41.882,rome,147.63986627077827,0.926215107065766,10.257736763672645,27.18750587869208,False,1,10.0,94.0,3.083712904209207,53.11,46.89,12.475_41.882,3,2
Private room,3.0,1,12.475,41.882,rome,152.2572650971407,0.926223097831108,10.257751362081072,27.18755079102651,False,1,10.0,94.0,3.083714312833276,53.11,46.89,12.475_41.882,3,3
Entire home/apt,2.0,0,12.476,41.894,rome,297.383863652304,1.334805281187536,18.17033741973293,43.444670994468616,False,1,9.0,82.0,2.3082310536140476,53.11,46.89,12.476_41.894,3,1
Entire home/apt,4.0,1,12.476,41.894,rome,286.161831061651,1.3347910676966663,18.168356219995697,43.459281650580856,False,1,10.0,95.0,2.308212921939463,53.11,46.89,12.476_41.894,3,2
Entire home/apt,4.0,1,12.476,41.894,rome,288.2659621723985,1.33480412827976,18.17018609255731,43.44475847191151,True,0,10.0,100.0,2.308236649555009,53.11,46.89,12.476_41.894,3,3
Entire home/apt,4.0,1,12.476,41.898,rome,401.65524980712127,1.1008061080442662,33.23567862449538,47.74227842740706,True,1,10.0,98.0,2.2015316919510544,53.11,46.89,12.476_41.898,3,1
Entire home/apt,4.0,2,12.476,41.898,rome,667.944731489491,1.100808810233462,33.23172622525233,47.7585681782784,True,1,10.0,98.0,2.201538796126364,53.11,46.89,12.476_41.898,3,2
Private room,2.0,1,12.476,41.898,rome,224.90823650433683,1.100804413598125,33.239402956912876,47.726531744405165,True,1,10.0,97.0,2.2015385323619356,53.11,46.89,12.476_41.898,3,3
Entire home/apt,3.0,1,12.476,41.901,rome,253.43090267224648,0.8347016627693378,24.526353970005303,52.1804242154,False,1,10.0,94.0,2.178299274222063,53.11,46.89,12.476_41.901,3,1
Entire home/apt,4.0,1,12.476,41.901,rome,323.2179178453697,0.8347254364742658,24.527356667913217,52.18780605608219,False,1,10.0,95.0,2.1783058815717395,53.11,46.89,12.476_41.901,3,2
Entire home/apt,6.0,2,12.476,41.901,rome,346.2464638907722,0.8347391025187847,24.527409672555315,52.18990747976896,False,1,9.0,91.0,2.178325763717315,53.11,46.89,12.476_41.901,3,3
Entire home/apt,2.0,1,12.476,41.907,rome,184.92974540013557,0.5771450293809122,14.741932534117828,35.930476144109726,True,0,10.0,97.0,2.28208665176018,53.11,46.89,12.476_41.907,3,1
Entire home/apt,3.0,1,12.476,41.907,rome,208.8934608280925,0.5771355430173674,14.743567090855262,35.91873253069005,False,1,8.0,87.0,2.28206599563495,53.11,46.89,12.476_41.907,3,2
Entire home/apt,4.0,2,12.476,41.907,rome,658.4761414911275,0.5771430932981749,14.743426351312364,35.91775872983707,False,1,10.0,90.0,2.282088226857891,53.11,46.89,12.476_41.907,3,3
Entire home/apt,4.0,0,12.476,41.908,rome,285.9280387160124,0.5284589483114407,13.910766134579116,44.39712250769571,False,1,10.0,95.0,2.317640912635506,53.11,46.89,12.476_41.908,3,1
Entire home/apt,4.0,1,12.476,41.908,rome,297.383863652304,0.528473684666173,13.910898990046356,44.38221991950302,True,0,10.0,95.0,2.3176254811387045,53.11,46.89,12.476_41.908,3,2
Entire home/apt,6.0,2,12.476,41.908,rome,263.4839735347065,0.5284616937550284,13.90779308882003,44.425049427063215,False,0,9.0,92.0,2.3176407869470386,53.11,46.89,12.476_41.908,3,3
Entire home/apt,3.0,1,12.477,41.872,rome,219.29722020901033,0.5993153821820342,6.655026169134167,19.37576510528347,True,0,10.0,95.0,3.8312109037828286,53.11,46.89,12.477_41.872,3,1
Private room,2.0,1,12.477,41.872,rome,165.52498071213145,0.5993048159298041,6.655070578872559,19.375893880717648,True,0,10.0,98.0,3.8312065469151593,53.11,46.89,12.477_41.872,3,2
Private room,4.0,1,12.477,41.872,rome,159.32948355270847,0.5993341711893188,6.6549835798402714,19.375549792551663,True,0,10.0,100.0,3.831218165153035,53.11,46.89,12.477_41.872,3,3
Entire home/apt,2.0,1,12.477,41.907,rome,198.255909101536,0.4947083066434681,15.328424384179554,35.40059835486156,False,1,9.0,88.0,2.203032964217396,53.11,46.89,12.477_41.907,3,1
Entire home/apt,4.0,1,12.477,41.907,rome,269.2012590780505,0.4947000814643543,15.326737788447378,35.413705277377325,False,1,9.0,90.0,2.203024995409447,53.11,46.89,12.477_41.907,3,2
Entire home/apt,4.0,2,12.477,41.907,rome,386.5756435134314,0.4947002947109512,15.327024351355952,35.4128390036551,False,1,10.0,95.0,2.203013590840853,53.11,46.89,12.477_41.907,3,3
Entire home/apt,4.0,1,12.479,41.898,rome,265.5881046454539,0.9939619019598964,28.421212922931545,43.38899043593336,True,1,10.0,98.0,1.955516711061312,53.11,46.89,12.479_41.898,3,1
Private room,2.0,1,12.479,41.898,rome,307.4953826011736,0.9939513554358264,28.421718036729793,43.388942421283424,True,1,10.0,96.0,1.955496650067225,53.11,46.89,12.479_41.898,3,2
Private room,3.0,1,12.479,41.898,rome,248.98884810511305,0.9939608264951636,28.418371939509967,43.40372952054332,True,1,10.0,96.0,1.955518789059064,53.11,46.89,12.479_41.898,3,3
Entire home/apt,4.0,2,12.479,41.909,rome,276.57634489046825,0.4307251517202278,13.767958988831472,32.993326485218915,False,0,9.0,92.0,2.130048775880526,53.11,46.89,12.479_41.909,3,1
Entire home/apt,5.0,2,12.479,41.909,rome,435.78893227035746,0.4307443496011329,13.767809630490229,32.9927464999314,False,1,9.0,87.0,2.1300663753314946,53.11,46.89,12.479_41.909,3,2
Entire home/apt,5.0,1,12.479,41.909,rome,346.2464638907722,0.43072527501003,13.76653051778403,33.005026986760456,True,0,9.0,94.0,2.130059521586795,53.11,46.89,12.479_41.909,3,3
Entire home/apt,2.0,1,12.48,41.904,rome,288.2659621723985,0.3646791127653179,20.047509709543796,42.23923101723846,True,0,10.0,99.0,1.8786774824744168,53.11,46.89,12.48_41.904,3,1
Entire home/apt,3.0,1,12.48,41.904,rome,228.4151216889159,0.364688508651823,20.047515028061188,42.23908442386288,True,0,10.0,99.0,1.8786836328327376,53.11,46.89,12.48_41.904,3,2
Entire home/apt,6.0,2,12.48,41.904,rome,329.41341500479274,0.3646723534635986,20.04293352039103,42.2667365864597,False,0,10.0,94.0,1.878688618366029,53.11,46.89,12.48_41.904,3,3
Entire home/apt,5.0,3,12.48,41.907,rome,645.0330816169078,0.2494845420554246,16.531112873008126,42.47843358595903,True,0,10.0,100.0,1.96775901392814,53.11,46.89,12.48_41.907,3,1
Entire home/apt,6.0,2,12.48,41.907,rome,668.5292123535876,0.2494811569055083,16.532916569387623,42.46587996475239,True,0,10.0,99.0,1.9677619239991353,53.11,46.89,12.48_41.907,3,2
Private room,2.0,1,12.48,41.907,rome,585.4160334790638,0.2494638567322093,16.53465091872784,42.451360751653496,False,1,9.0,90.0,1.967738776395476,53.11,46.89,12.48_41.907,3,3
Entire home/apt,4.0,1,12.481,41.904,rome,289.512854682471,0.3157642470325409,20.8394267206543,41.13852181471332,False,1,10.0,94.0,1.797209349900617,53.11,46.89,12.481_41.904,3,1
Entire home/apt,4.0,1,12.481,41.904,rome,341.1030322867229,0.3157761434266946,20.8378872651915,41.14829376088727,True,0,10.0,98.0,1.7972077649222815,53.11,46.89,12.481_41.904,3,2
Entire home/apt,4.0,2,12.481,41.904,rome,329.41341500479274,0.3157701361693132,20.838099258454093,41.14817415382023,True,0,10.0,95.0,1.7971895675196263,53.11,46.89,12.481_41.904,3,3
Entire home/apt,4.0,2,12.481,41.906000000000006,rome,553.9709629906716,0.1669075894476949,19.686552656981956,51.10477027879557,False,0,10.0,100.0,1.8529922957063996,53.11,46.89,12.481_41.906000000000006,3,1
Entire home/apt,5.0,1,12.481,41.906000000000006,rome,469.80571856077427,0.1669025145867886,19.6865383763842,51.08304493302738,True,0,9.0,97.0,1.853003731605469,53.11,46.89,12.481_41.906000000000006,3,2
Entire home/apt,6.0,2,12.481,41.906000000000006,rome,417.436233137727,0.1669169302509592,19.68627813857568,51.13662275613653,False,1,9.0,92.0,1.8530151614340424,53.11,46.89,12.481_41.906000000000006,3,3
Entire home/apt,4.0,1,12.483,41.904,rome,251.5605639071377,0.2728804847529888,21.804805859007455,41.51189014591546,False,0,8.0,89.0,1.6346684108730056,53.11,46.89,12.483_41.904,3,1
Entire home/apt,5.0,1,12.483,41.904,rome,293.17560143080914,0.2728704062058974,21.80586096333277,41.50540312397656,False,0,10.0,98.0,1.6346834823165508,53.11,46.89,12.483_41.904,3,2
Entire home/apt,6.0,2,12.483,41.904,rome,657.4240759357538,0.2728670578199351,21.803485517279224,41.519296763976,True,0,10.0,99.0,1.6346632938564103,53.11,46.89,12.483_41.904,3,3
Entire home/apt,2.0,0,12.486,41.903,rome,213.9199962593225,0.2592793918926735,20.82265721448116,43.12766320006782,False,0,9.0,95.0,1.3689079747147308,53.11,46.89,12.486_41.903,3,1
Entire home/apt,4.0,1,12.486,41.903,rome,371.1453487012835,0.2592867590720616,20.824935371162866,43.112450104718654,False,0,10.0,96.0,1.3689091292342748,53.11,46.89,12.486_41.903,3,2
Private room,2.0,1,12.486,41.903,rome,161.5505108362752,0.2592843643455738,20.822880776770543,43.12804819219563,False,0,10.0,95.0,1.3689057155143172,53.11,46.89,12.486_41.903,3,3
Entire home/apt,3.0,1,12.49,41.909,rome,242.20887008159352,0.5752151681714879,12.110229666205797,30.274338778671233,False,0,10.0,88.0,1.359556585287658,53.11,46.89,12.49_41.909,3,1
Entire home/apt,4.0,1,12.49,41.909,rome,288.2659621723984,0.5752270278326885,12.111440558857886,30.263466000845433,True,1,10.0,96.0,1.3595623609820686,53.11,46.89,12.49_41.909,3,2
Private room,2.0,1,12.49,41.909,rome,365.41743623313766,0.5752210690710402,12.110154803929252,30.272950776885494,False,1,9.0,84.0,1.359542695749127,53.11,46.89,12.49_41.909,3,3
Entire home/apt,4.0,1,12.491,41.897,rome,291.5390550113389,0.310359080018502,18.06278354340181,38.454389245519735,False,1,9.0,100.0,1.0277027184232728,53.11,46.89,12.491_41.897,3,1
Entire home/apt,6.0,2,12.491,41.897,rome,517.6162532438688,0.3103645618519535,18.062895977308845,38.45463847239238,True,1,10.0,100.0,1.0277156522084474,53.11,46.89,12.491_41.897,3,2
Private room,2.0,1,12.491,41.897,rome,119.93547331260372,0.3103651759957386,18.066805808361096,38.428668727213875,False,0,9.0,95.0,1.0277192724849733,53.11,46.89,12.491_41.897,3,3
Entire home/apt,2.0,0,12.494000000000002,41.897,rome,138.40506861805343,0.2245090905090896,16.472949087678348,36.121869813423864,True,0,10.0,95.0,0.8083133327722838,53.11,46.89,12.494000000000002_41.897,3,1
Entire home/apt,4.0,1,12.494000000000002,41.897,rome,209.477941692189,0.2245135403362798,16.470563003604113,36.13813180337988,True,1,9.0,94.0,0.8082971441635397,53.11,46.89,12.494000000000002_41.897,3,2
Entire home/apt,4.0,1,12.494000000000002,41.897,rome,195.91798564514997,0.2244977058230459,16.473048675950118,36.121885276201986,True,0,10.0,99.0,0.8083267793178557,53.11,46.89,12.494000000000002_41.897,3,3
Entire home/apt,4.0,2,12.499,41.905,rome,276.22565637201035,0.4064011078032098,11.14211322613762,29.255653024403976,False,1,9.0,90.0,0.531970930239354,53.11,46.89,12.499_41.905,3,1
Private room,2.0,1,12.499,41.905,rome,152.43260935636965,0.4063952013862477,11.14207954102584,29.256363333766963,False,1,10.0,100.0,0.5319656910158946,53.11,46.89,12.499_41.905,3,2
Private room,3.0,1,12.499,41.905,rome,161.59726930540293,0.4064054208504107,11.142298252698982,29.253331703307623,False,1,10.0,93.0,0.5319754645996089,53.11,46.89,12.499_41.905,3,3
Private room,2.0,1,12.502,41.88399999999999,rome,124.37752787973722,0.6775095864869874,9.789881223502306,19.12723230568719,False,1,9.0,90.0,1.874260000860134,53.11,46.89,12.502_41.88399999999999,3,1
Private room,3.0,1,12.502,41.88399999999999,rome,121.10443504079676,0.6775131062753117,9.790282231981829,19.12512175883966,False,1,10.0,93.0,1.8742393273226357,53.11,46.89,12.502_41.88399999999999,3,2
Private room,4.0,1,12.502,41.88399999999999,rome,144.01608491337993,0.677515554247716,9.79019912551557,19.1250401932722,False,1,10.0,91.0,1.874253257164436,53.11,46.89,12.502_41.88399999999999,3,3
Private room,2.0,1,12.503,41.898999999999994,rome,102.32311660782892,0.3456591201653605,11.415418201717396,25.858119792264237,False,0,10.0,90.0,0.2170424533599788,53.11,46.89,12.503_41.898999999999994,3,1
Private room,3.0,1,12.503,41.898999999999994,rome,101.58277417997334,0.3456616009637118,11.41498359787826,25.86098121850347,False,0,10.0,92.0,0.2170178961270793,53.11,46.89,12.503_41.898999999999994,3,2
Shared room,5.0,1,12.503,41.898999999999994,rome,99.127954550768,0.3456539155412749,11.416175017468628,25.852179754245803,False,1,9.0,82.0,0.2170230440465898,53.11,46.89,12.503_41.898999999999994,3,3
Entire home/apt,4.0,1,12.504,41.893,rome,180.1370023145442,0.1610580896857545,11.067567364054124,27.46457606355198,True,0,10.0,97.0,0.886383683302058,53.11,46.89,12.504_41.893,3,1
Entire home/apt,6.0,1,12.504,41.893,rome,173.1232319453861,0.1610440243993793,11.067509663798957,27.467389294907292,True,0,10.0,94.0,0.8863777942675511,53.11,46.89,12.504_41.893,3,2
Private room,3.0,1,12.504,41.893,rome,112.92170294344562,0.1610532744332242,11.068801554637895,27.45808658572449,False,1,10.0,95.0,0.8863800591163798,53.11,46.89,12.504_41.893,3,3
Entire home/apt,4.0,1,12.504,41.902,rome,316.3210436490309,0.2869570704082838,10.252482371313809,26.444244478492188,True,1,10.0,99.0,0.1920886849200714,53.11,46.89,12.504_41.902,3,1
Entire home/apt,4.0,2,12.504,41.902,rome,259.3926074860309,0.2869610384978805,10.252459573399667,26.444253635588385,True,0,10.0,96.0,0.1921040643528979,53.11,46.89,12.504_41.902,3,2
Private room,2.0,1,12.504,41.902,rome,167.9798003413368,0.2869586990974154,10.252462186544216,26.444241950408323,False,1,9.0,88.0,0.1920917350112085,53.11,46.89,12.504_41.902,3,3
Entire home/apt,2.0,1,12.505,41.888000000000005,rome,161.66740700909452,0.3122421124040526,10.331014866724452,21.19278426005343,False,0,10.0,94.0,1.4479320953120194,53.11,46.89,12.505_41.888000000000005,3,1
Entire home/apt,4.0,2,12.505,41.888000000000005,rome,157.45914478759966,0.3122443653843831,10.331018740557838,21.19278515516236,False,1,10.0,92.0,1.4479199345694955,53.11,46.89,12.505_41.888000000000005,3,2
Private room,2.0,1,12.505,41.888000000000005,rome,145.18504664157294,0.3122534432193126,10.330997660699104,21.19267166510522,True,1,10.0,97.0,1.4479485631452087,53.11,46.89,12.505_41.888000000000005,3,3
Entire home/apt,3.0,0,12.505999999999998,41.888000000000005,rome,194.9828162625956,0.2891450311939157,9.98677812571197,20.7468265388363,False,0,10.0,93.0,1.4633199185973895,53.11,46.89,12.505999999999998_41.888000000000005,3,1
Entire home/apt,6.0,2,12.505999999999998,41.888000000000005,rome,193.93075070722185,0.2891473593058163,9.986785499802728,20.746828091896862,False,1,10.0,100.0,1.4633315537373202,53.11,46.89,12.505999999999998_41.888000000000005,3,2
Private room,2.0,1,12.505999999999998,41.888000000000005,rome,150.2115820728029,0.2891444074000536,9.986803839910309,20.746846841421707,False,0,9.0,80.0,1.4633324484799024,53.11,46.89,12.505999999999998_41.888000000000005,3,3
Private room,2.0,1,12.508,41.891000000000005,rome,138.63886096369205,0.1325008414571956,9.111622668219892,20.788018585748695,False,0,10.0,96.0,1.1959844453057131,53.11,46.89,12.508_41.891000000000005,3,1
Private room,2.0,1,12.508,41.891000000000005,rome,92.11418418160989,0.1325095860663896,9.112578283858646,20.780969084130373,False,0,10.0,95.0,1.1959878272600444,53.11,46.89,12.508_41.891000000000005,3,2
Private room,3.0,1,12.508,41.891000000000005,rome,146.35400836976595,0.1325224291352908,9.11348578652885,20.773809267425264,False,1,9.0,89.0,1.1959858419034128,53.11,46.89,12.508_41.891000000000005,3,3
Entire home/apt,4.0,1,12.511,41.885,rome,164.12222663829985,0.1244205927367788,7.558475125267899,18.078079814472872,False,1,10.0,100.0,1.9068764803127063,53.11,46.89,12.511_41.885,3,1
Entire home/apt,4.0,1,12.511,41.885,rome,161.66740700909452,0.1244048632248473,7.558543151320866,18.078042708798225,False,0,10.0,91.0,1.90684123590214,53.11,46.89,12.511_41.885,3,2
Entire home/apt,4.0,2,12.511,41.885,rome,259.27571131321156,0.124408924739251,7.557712325186381,18.084199082068235,True,0,10.0,98.0,1.9068620307596345,53.11,46.89,12.511_41.885,3,3
Entire home/apt,6.0,2,12.512,41.885,rome,278.9142683468543,0.1959814748426132,7.27994521498522,18.620088470114908,True,0,10.0,94.0,1.9400059369071283,53.11,46.89,12.512_41.885,3,1
Private room,2.0,1,12.512,41.885,rome,97.95899282257498,0.195978617213808,7.280735427124949,18.614531623249498,False,0,10.0,92.0,1.940007255256495,53.11,46.89,12.512_41.885,3,2
Private room,3.0,1,12.512,41.885,rome,92.11418418160989,0.1959843098927245,7.280715722336184,18.61460540824888,False,0,10.0,92.0,1.9400117969195585,53.11,46.89,12.512_41.885,3,3
Entire home/apt,5.0,2,12.515,41.896,rome,167.1615271316017,0.9155876370837086,7.170083262309607,19.291648834916643,False,0,9.0,95.0,1.1886953601186836,53.11,46.89,12.515_41.896,3,1
Private room,2.0,1,12.515,41.896,rome,119.81857713978444,0.915582294507745,7.170085877998481,19.2917246688396,True,0,10.0,98.0,1.1886948675888438,53.11,46.89,12.515_41.896,3,2
Private room,3.0,1,12.515,41.896,rome,111.9865335608912,0.9155982367014904,7.17008267741449,19.291539985297852,False,0,9.0,95.0,1.188699903487656,53.11,46.89,12.515_41.896,3,3
Entire home/apt,5.0,2,12.515,41.898,rome,320.99689056180296,0.9820532658566,7.052857674263756,19.55488093219216,False,0,9.0,90.0,1.1054019743531336,53.11,46.89,12.515_41.898,3,1
Entire home/apt,6.0,1,12.515,41.898,rome,194.28143922567975,0.9820459669139722,7.052113425224429,19.561521123742935,False,0,9.0,92.0,1.105404879849011,53.11,46.89,12.515_41.898,3,2
Private room,3.0,1,12.515,41.898,rome,102.75173590816637,0.9820531311030458,7.052099255130638,19.561496840314653,False,1,9.0,93.0,1.1054169832351728,53.11,46.89,12.515_41.898,3,3
Entire home/apt,5.0,2,12.518,41.878,rome,139.34023800060783,0.076562594072641,5.3616909916349265,14.438155666874456,True,0,10.0,93.0,2.8573697181914985,53.11,46.89,12.518_41.878,3,1
Entire home/apt,6.0,2,12.518,41.878,rome,226.77857526944567,0.0765630591855854,5.360531357457309,14.447898129522816,True,0,10.0,92.0,2.857378907245725,53.11,46.89,12.518_41.878,3,2
Private room,2.0,1,12.518,41.878,rome,146.47090454258526,0.0765717682890221,5.361114372091745,14.443006172804411,True,0,9.0,92.0,2.857387091823468,53.11,46.89,12.518_41.878,3,3
Entire home/apt,3.0,1,12.518,41.898999999999994,rome,169.49945058798772,1.2177625272374413,6.42990043966034,17.310209475947875,True,1,10.0,96.0,1.3237630537929772,53.11,46.89,12.518_41.898999999999994,3,1
Entire home/apt,4.0,1,12.518,41.898999999999994,rome,169.49945058798772,1.2177694340270708,6.429864938948154,17.31008838459947,True,1,10.0,97.0,1.3237852910895709,53.11,46.89,12.518_41.898999999999994,3,2
Private room,2.0,1,12.518,41.898999999999994,rome,136.06714516166738,1.2177829678633485,6.4298830237562115,17.310152418212873,True,1,10.0,94.0,1.3237758173094094,53.11,46.89,12.518_41.898999999999994,3,3
Entire home/apt,4.0,1,12.526,41.873000000000005,rome,155.8225983681294,0.3147967395142907,4.285922522392193,12.620197574454531,True,0,10.0,94.0,3.670583855338659,53.11,46.89,12.526_41.873000000000005,3,1
Entire home/apt,4.0,2,12.526,41.873000000000005,rome,161.5505108362752,0.3147907346247053,4.286388742034974,12.615850294798983,True,0,10.0,100.0,3.670579640283567,53.11,46.89,12.526_41.873000000000005,3,2
Entire home/apt,6.0,2,12.526,41.873000000000005,rome,196.3855703364272,0.3148068748712228,4.285452407262501,12.624574162107272,True,0,10.0,100.0,3.670592779733359,53.11,46.89,12.526_41.873000000000005,3,3
Entire home/apt,2.0,1,12.531,41.889,rome,115.49341874547028,0.2419604142166704,4.672390217584058,14.139157796098736,False,1,10.0,97.0,2.726550761071591,53.11,46.89,12.531_41.889,3,1
Entire home/apt,4.0,1,12.531,41.889,rome,147.7567624435976,0.2419487341263789,4.6728978812986,14.134289853436693,False,0,10.0,100.0,2.7265522041915786,53.11,46.89,12.531_41.889,3,2
Private room,2.0,1,12.531,41.889,rome,103.80380146354008,0.2419491970147345,4.673392755571173,14.129294927292133,False,1,9.0,92.0,2.726557148903616,53.11,46.89,12.531_41.889,3,3
